id,fdc_id,nutrient_id,amount,data_points,derivation_id,component,unit,data_type,food_item,food_category_id,publication_date
2254811,330458,1185,0.6,1.0,1.0,Vitamin K (phylloquinone),UG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254821,330458,1333,0.0,6.0,1.0,MUFA 15:1,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254858,330458,1292,6.31,,4.0,"Fatty acids, total monounsaturated",G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254806,330458,1278,0.0,6.0,1.0,PUFA 20:5 n-3 (EPA),G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254842,330458,1109,0.11,3.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254838,330458,1127,0.18,3.0,1.0,"Tocopherol, delta",MG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254829,330458,1261,6.8,6.0,1.0,SFA 8:0,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254873,330458,1091,0.0,4.0,1.0,"Phosphorus, P",MG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254847,330458,1125,0.6,3.0,1.0,"Tocopherol, beta",MG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254827,330458,1257,0.028,,4.0,"Fatty acids, total trans",G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254831,330458,1264,16.7,6.0,1.0,SFA 14:0,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254881,330458,2010,0.0,,4.0,MUFA 17:1 c,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254866,330458,1314,0.016,6.0,1.0,MUFA 16:1 c,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254839,330458,1130,0.36,3.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254883,330458,2016,1.68,,4.0,PUFA 18:2 c,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254862,330458,1305,0.0,6.0,1.0,TFA 22:1 t,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254882,330458,2012,0.041,,4.0,MUFA 20:1 c,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254851,330458,1183,0.0,1.0,1.0,Vitamin K (Menaquinone-4),UG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254828,330458,1258,82.5,,4.0,"Fatty acids, total saturated",G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254879,330458,1330,0.007,,4.0,"Fatty acids, total trans-dienoic",G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254859,330458,1293,1.7,,4.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254869,330458,1277,0.041,6.0,1.0,MUFA 20:1,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254841,330458,1004,99.1,6.0,1.0,Total lipid (fat),G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254825,330458,1411,0.0,6.0,1.0,PUFA 22:4,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254818,330458,1317,0.0,6.0,1.0,MUFA 22:1 c,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254835,330458,1062,3480.0,,49.0,Energy,kJ,foundation_food,"Oil, coconut",4.0,4/1/2019
2254857,330458,1267,0.076,6.0,1.0,SFA 20:0,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254863,330458,1306,0.007,6.0,1.0,TFA 18:2 t not further defined,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254860,330458,1299,0.015,6.0,1.0,SFA 15:0,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254810,330458,1184,0.0,1.0,1.0,Vitamin K (Dihydrophylloquinone),UG,foundation_food,"Oil, coconut",4.0,4/1/2019
2254887,330458,2023,0.0,,4.0,PUFA 20:5c,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254856,330458,1266,2.52,6.0,1.0,SFA 18:0,G,foundation_food,"Oil, coconut",4.0,4/1/2019
2254872,330458,1090,0.0,4.0,1.0,"Magnesium, Mg",MG,foundation_food,"Oil, coconut",4.0,4/1/2019
13338506,330458,2047,895.0,,1.0,Energy (Atwater General Factors),KCAL,foundation_food,"Oil, coconut",4.0,4/1/2019
13338408,330458,2048,833.0,,49.0,Energy (Atwater Specific Factors),KCAL,foundation_food,"Oil, coconut",4.0,4/1/2019
2255949,330869,2020,0.016,,4.0,PUFA 20:3 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255922,330869,1317,0.002,4.0,1.0,MUFA 22:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255887,330869,1311,0.02,4.0,1.0,PUFA 18:2 CLAs,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255899,330869,1106,30.0,,49.0,"Vitamin A, RAE",UG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255931,330869,1007,1.27,11.0,1.0,Ash,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255905,330869,1178,1.9,1.0,1.0,Vitamin B-12,UG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255908,330869,1258,2.97,,4.0,"Fatty acids, total saturated",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255926,330869,1404,0.175,4.0,1.0,"PUFA 18:3 n-3 c,c,c (ALA)",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255906,330869,1253,104.0,4.0,1.0,Cholesterol,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255916,330869,1300,0.027,4.0,1.0,SFA 17:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255930,330869,1003,27.1,,49.0,Protein,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255881,330869,1292,3.78,,4.0,"Fatty acids, total monounsaturated",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255879,330869,1276,0.001,4.0,1.0,PUFA 18:4,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255858,330869,1128,0.04,1.0,1.0,"Tocotrienol, alpha",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255948,330869,2018,0.184,,4.0,PUFA 18:3 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255936,330869,1335,0.0,4.0,1.0,SFA 11:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255910,330869,1263,0.015,4.0,1.0,SFA 12:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255900,330869,1127,0.03,1.0,1.0,"Tocopherol, delta",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255866,330869,1260,0.0,4.0,1.0,SFA 6:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255890,330869,1321,0.009,4.0,1.0,"PUFA 18:3 n-6 c,c,c",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255913,330869,1273,0.003,4.0,1.0,SFA 22:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255934,330869,1062,922.0,,49.0,Energy,kJ,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255882,330869,1293,3.49,,4.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255941,330869,1199,8.1,1.0,1.0,"Choline, from sphingomyelin",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255857,330869,1126,0.19,1.0,1.0,"Tocopherol, gamma",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255955,330869,1085,10.4,,4.0,Total fat (NLEA),G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255918,330869,1303,0.007,4.0,1.0,TFA 16:1 t,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255933,330869,1008,220.0,,49.0,Energy,KCAL,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255951,330869,2023,0.004,,4.0,PUFA 20:5c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255946,330869,2012,0.041,,4.0,MUFA 20:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255914,330869,1278,0.004,4.0,1.0,PUFA 20:5 n-3 (EPA),G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255878,330869,1271,0.165,4.0,1.0,PUFA 20:4,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255872,330869,1087,31.0,4.0,1.0,"Calcium, Ca",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255891,330869,1406,0.014,4.0,1.0,PUFA 20:3 n-6,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255860,330869,1167,8.09,4.0,1.0,Niacin,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255953,330869,2025,0.011,,4.0,PUFA 22:6 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255859,330869,1129,0.0,1.0,1.0,"Tocotrienol, beta",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255942,330869,1196,65.5,1.0,1.0,"Choline, from phosphotidyl choline",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255907,330869,1257,0.144,,4.0,"Fatty acids, total trans",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255927,330869,1405,0.002,4.0,1.0,PUFA 20:3 n-3,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255874,330869,1095,3.77,4.0,1.0,"Zinc, Zn",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255871,330869,1051,61.1,11.0,1.0,Water,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255917,330869,1301,0.001,4.0,1.0,SFA 24:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255893,330869,1090,29.1,4.0,1.0,"Magnesium, Mg",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255856,330869,1125,0.01,1.0,1.0,"Tocopherol, beta",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255912,330869,1272,0.011,4.0,1.0,PUFA 22:6 n-3 (DHA),G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255925,330869,1333,0.0,4.0,1.0,MUFA 15:1,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255915,330869,1280,0.016,4.0,1.0,PUFA 22:5 n-3 (DPA),G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255865,330869,1259,0.003,4.0,1.0,SFA 4:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255924,330869,1329,0.106,,4.0,"Fatty acids, total trans-monoenoic",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255903,330869,1165,0.088,4.0,1.0,Thiamin,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255880,330869,1277,0.041,4.0,1.0,MUFA 20:1,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255943,330869,1330,0.038,,4.0,"Fatty acids, total trans-dienoic",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255944,330869,2009,0.017,,4.0,MUFA 14:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255935,330869,1002,4.34,11.0,1.0,Nitrogen,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255892,330869,1089,1.56,4.0,1.0,"Iron, Fe",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255883,330869,1299,0.014,4.0,1.0,SFA 15:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255873,330869,1092,304.0,4.0,1.0,"Potassium, K",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255902,330869,1131,0.0,1.0,1.0,"Tocotrienol, delta",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255886,330869,1306,0.038,4.0,1.0,TFA 18:2 t not further defined,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255884,330869,1304,0.099,4.0,1.0,TFA 18:1 t,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255937,330869,1334,0.0,4.0,1.0,PUFA 22:2,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255904,330869,1166,0.262,4.0,1.0,Riboflavin,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255901,330869,1130,0.11,1.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255921,330869,1316,3.05,4.0,1.0,"PUFA 18:2 n-6 c,c",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255938,330869,1194,2.6,1.0,1.0,"Choline, free",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255928,330869,1409,0.0,4.0,1.0,PUFA 18:3i,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255875,330869,1103,28.4,4.0,1.0,"Selenium, Se",UG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255929,330869,1411,0.031,4.0,1.0,PUFA 22:4,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255909,330869,1261,0.001,4.0,1.0,SFA 8:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255898,330869,1105,30.0,1.0,1.0,Retinol,UG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255864,330869,1198,12.3,1.0,1.0,Betaine,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255885,330869,1305,0.0,4.0,1.0,TFA 22:1 t,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255940,330869,1195,1.6,1.0,1.0,"Choline, from phosphocholine",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255862,330869,1175,0.497,1.0,1.0,Vitamin B-6,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255867,330869,1262,0.005,4.0,1.0,SFA 10:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255947,330869,2016,3.07,,4.0,PUFA 18:2 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255896,330869,1098,0.166,4.0,1.0,"Copper, Cu",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255952,330869,2024,0.016,,4.0,PUFA 22:5 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255895,330869,1093,90.0,4.0,1.0,"Sodium, Na",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255923,330869,1323,0.02,4.0,1.0,MUFA 17:1,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255932,330869,1005,0.0,,49.0,"Carbohydrate, by difference",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255876,330869,1109,0.18,1.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255868,330869,1265,2.02,4.0,1.0,SFA 16:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255954,330869,2026,0.02,,4.0,PUFA 20:2 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255894,330869,1091,259.0,4.0,1.0,"Phosphorus, P",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255911,330869,1264,0.093,4.0,1.0,SFA 14:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255945,330869,2010,0.02,,4.0,MUFA 17:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255888,330869,1313,0.02,4.0,1.0,"PUFA 20:2 n-6 c,c",G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255869,330869,1266,0.774,4.0,1.0,SFA 18:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255889,330869,1314,0.372,4.0,1.0,MUFA 16:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255950,330869,2022,0.165,,4.0,PUFA 20:4c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255919,330869,1312,0.002,4.0,1.0,MUFA 24:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255861,330869,1170,1.4,1.0,1.0,Pantothenic acid,MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255870,330869,1267,0.01,4.0,1.0,SFA 20:0,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255920,330869,1315,3.33,4.0,1.0,MUFA 18:1 c,G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255863,330869,1180,78.7,1.0,1.0,"Choline, total",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255897,330869,1101,0.01,4.0,1.0,"Manganese, Mn",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255877,330869,1004,11.6,11.0,1.0,Total lipid (fat),G,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2255939,330869,1197,0.9,1.0,1.0,"Choline, from glycerophosphocholine",MG,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5.0,4/1/2019
2259068,331897,1303,0.003,5.0,1.0,TFA 16:1 t,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259065,331897,1280,0.008,5.0,1.0,PUFA 22:5 n-3 (DPA),G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259076,331897,1404,0.045,5.0,1.0,"PUFA 18:3 n-3 c,c,c (ALA)",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259059,331897,1261,0.002,5.0,1.0,SFA 8:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259106,331897,1109,0.17,1.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259133,331897,1321,0.01,5.0,1.0,"PUFA 18:3 n-6 c,c,c",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259111,331897,1129,0.0,1.0,1.0,"Tocotrienol, beta",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259145,331897,2022,0.088,,4.0,PUFA 20:4c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259127,331897,1304,0.018,5.0,1.0,TFA 18:1 t,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259087,331897,1101,0.018,5.0,1.0,"Manganese, Mn",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259064,331897,1278,0.004,5.0,1.0,PUFA 20:5 n-3 (EPA),G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259078,331897,1411,0.022,5.0,1.0,PUFA 22:4,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259117,331897,1262,0.0,5.0,1.0,SFA 10:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259113,331897,1170,1.1,1.0,1.0,Pantothenic acid,MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259092,331897,1127,0.0,1.0,1.0,"Tocopherol, delta",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259095,331897,1165,0.088,5.0,1.0,Thiamin,MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259103,331897,1092,239.0,5.0,1.0,"Potassium, K",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259109,331897,1126,0.08,1.0,1.0,"Tocopherol, gamma",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259102,331897,1087,12.0,5.0,1.0,"Calcium, Ca",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259139,331897,2009,0.012,,4.0,MUFA 14:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259123,331897,1277,0.023,5.0,1.0,MUFA 20:1,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259075,331897,1333,0.0,5.0,1.0,MUFA 15:1,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259126,331897,1299,0.005,5.0,1.0,SFA 15:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259147,331897,2024,0.008,,4.0,PUFA 22:5 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259128,331897,1305,0.0,5.0,1.0,TFA 22:1 t,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259089,331897,1106,7.0,,49.0,"Vitamin A, RAE",UG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259132,331897,1314,0.371,5.0,1.0,MUFA 16:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259120,331897,1267,0.004,5.0,1.0,SFA 20:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259131,331897,1313,0.01,5.0,1.0,"PUFA 20:2 n-6 c,c",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259073,331897,1323,0.003,5.0,1.0,MUFA 17:1,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259070,331897,1315,1.94,5.0,1.0,MUFA 18:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259083,331897,1090,22.4,5.0,1.0,"Magnesium, Mg",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259100,331897,1008,156.0,,49.0,Energy,KCAL,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259110,331897,1128,0.01,1.0,1.0,"Tocotrienol, alpha",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259085,331897,1093,117.0,5.0,1.0,"Sodium, Na",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259137,331897,1334,0.0,5.0,1.0,PUFA 22:2,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259098,331897,1004,5.95,6.0,1.0,Total lipid (fat),G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259136,331897,1335,0.0,5.0,1.0,SFA 11:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259118,331897,1265,1.2,5.0,1.0,SFA 16:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259108,331897,1125,0.0,1.0,1.0,"Tocopherol, beta",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259124,331897,1292,2.35,,4.0,"Fatty acids, total monounsaturated",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259140,331897,2010,0.003,,4.0,MUFA 17:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
